fractal_dimension_worst,count
96.45,1
76.85,1
76.38,1
119.0,1
61.06,1
86.87,1
84.28,1
73.88,1
92.25,1
186.9,1
111.2,1
61.68,1
84.1,1
74.87,1
86.34,1
80.62,1
69.14,1
86.24,1
81.78,1
171.5,1
55.84,1
68.64,1
97.83,1
82.15,1
62.5,1
72.48,1
152.8,1
79.01,1
75.17,1
67.41,1
63.95,1
77.22,1
43.79,1
88.05,1
94.48,1
74.34,1
62.11,1
77.79,1
100.3,1
86.6,1
84.74,1
100.2,1
94.57,1
95.77,1
79.78,1
122.0,1
121.1,1
76.53,1
58.74,1
98.64,1
73.06,1
83.51,1
88.12,1
97.84,1
78.99,1
78.11,1
68.26,1
83.74,1
73.66,1
105.1,1
61.24,1
73.0,1
96.85,1
81.72,1
105.7,1
102.0,1
106.2,1
101.7,1
79.08,1
130.4,1
99.58,1
123.4,1
88.44,1
86.1,1
94.28,1
166.2,1
121.4,1
76.95,1
86.49,1
63.78,1
73.81,1
107.0,1
127.9,1
112.8,1
77.93,1
124.8,1
115.0,1
122.1,1
97.41,1
116.0,1
110.0,1
137.2,1
60.34,1
85.63,1
87.46,1
108.1,1
94.74,1
96.73,1
93.6,1
103.6,1
102.7,1
83.97,1
87.5,1
90.2,1
119.6,1
82.57,1
135.1,1
77.58,1
110.1,1
93.63,1
95.54,1
54.66,1
83.19,1
143.7,1
87.91,1
104.1,1
90.43,1
123.6,1
81.37,1
71.8,1
60.11,1
97.4,1
59.2,1
96.42,1
64.55,1
88.4,1
54.34,1
95.55,1
125.5,1
120.3,1
75.71,1
86.91,1
78.04,1
51.71,1
85.42,1
128.3,1
71.9,1
86.18,1
53.27,1
70.87,1
75.54,1
84.55,1
110.2,1
103.2,1
133.6,1
91.43,1
126.5,1
113.0,1
73.28,1
138.9,1
73.87,1
68.01,1
84.95,1
84.13,1
66.72,1
88.54,1
73.93,1
78.61,1
87.38,1
92.55,1
132.5,1
153.5,1
89.79,1
60.21,1
134.4,1
71.76,1
85.26,1
97.45,1
66.62,1
111.0,1
114.4,1
100.0,1
88.99,1
83.14,1
97.03,1
96.03,1
72.17,1
73.72,1
81.89,1
77.87,1
79.83,1
108.8,1
127.2,1
74.24,1
126.2,1
120.9,1
111.6,1
71.79,1
76.2,1
115.2,1
61.5,1
147.3,1
72.23,1
90.3,1
69.5,1
82.38,1
87.16,1
69.28,1
135.7,1
92.51,1
102.6,1
85.31,1
65.12,1
75.27,1
74.68,1
118.6,1
63.76,1
98.92,1
73.53,1
101.2,1
142.7,1
182.1,1
81.29,1
82.01,1
64.6,1
54.42,1
70.21,1
85.84,1
78.85,1
96.22,1
116.1,1
68.77,1
95.5,1
79.85,1
126.3,1
76.1,1
68.69,1
76.84,1
108.4,1
78.27,1
94.37,1
82.02,1
60.73,1
87.02,1
88.59,1
87.88,1
128.0,1
129.7,1
65.05,1
77.32,1
90.96,1
92.87,1
114.5,1
188.5,1
75.51,1
98.17,1
109.7,1
81.15,1
62.92,1
98.78,1
81.09,1
91.56,1
158.9,1
115.1,1
78.54,1
94.49,1
127.5,1
90.63,1
82.53,1
100.4,1
47.92,1
area_mean,count
512.2,3
1075.0,2
582.7,2
399.8,2
641.2,2
394.1,2
372.7,2
477.3,2
758.6,2
1138.0,2
361.6,2
559.2,2
321.6,2
575.3,2
420.3,2
1076.0,2
514.3,2
334.2,2
520.0,2
561.0,2
506.3,2
716.6,2
1264.0,2
1214.0,2
537.3,2
466.1,2
432.0,2
658.8,2
684.5,2
446.2,1
1386.0,1
234.3,1
1335.0,1
1407.0,1
579.1,1
744.7,1
788.5,1
580.6,1
596.6,1
1174.0,1
392.0,1
462.0,1
664.7,1
541.8,1
462.9,1
338.3,1
562.1,1
609.1,1
386.3,1
447.8,1
1001.0,1
558.1,1
719.5,1
381.1,1
359.9,1
333.6,1
307.3,1
289.7,1
408.2,1
656.1,1
409.7,1
380.3,1
495.0,1
803.1,1
271.2,1
433.8,1
693.7,1
508.3,1
268.8,1
373.2,1
991.7,1
514.5,1
800.0,1
370.0,1
469.1,1
507.6,1
525.2,1
442.7,1
994.0,1
711.8,1
378.2,1
431.9,1
552.4,1
840.4,1
409.1,1
826.8,1
813.7,1
446.0,1
616.5,1
489.9,1
457.9,1
504.8,1
1274.0,1
324.2,1
244.5,1
1027.0,1
461.4,1
481.6,1
221.2,1
504.1,1
1482.0,1
664.9,1
418.7,1
530.6,1
566.2,1
246.3,1
417.2,1
403.1,1
334.3,1
1247.0,1
471.3,1
1217.0,1
633.1,1
431.1,1
363.7,1
793.2,1
514.0,1
387.3,1
390.0,1
1546.0,1
458.4,1
1234.0,1
1293.0,1
685.0,1
838.1,1
496.6,1
546.1,1
491.9,1
278.6,1
241.0,1
593.7,1
512.0,1
485.8,1
384.6,1
2010.0,1
421.0,1
426.7,1
402.7,1
668.7,1
445.3,1
1194.0,1
373.9,1
280.5,1
1747.0,1
310.8,1
1092.0,1
918.6,1
464.4,1
501.3,1
592.6,1
467.8,1
365.6,1
575.5,1
416.2,1
422.9,1
445.2,1
594.2,1
468.5,1
551.1,1
221.3,1
293.2,1
571.0,1
388.1,1
1841.0,1
257.8,1
493.8,1
493.1,1
1052.0,1
391.2,1
701.9,1
556.7,1
680.7,1
426.0,1
731.3,1
819.8,1
366.5,1
453.1,1
272.5,1
248.7,1
1682.0,1
476.3,1
1299.0,1
1308.0,1
689.4,1
629.8,1
1265.0,1
858.1,1
1261.0,1
1479.0,1
1347.0,1
716.9,1
386.0,1
600.4,1
403.5,1
657.1,1
271.3,1
311.7,1
321.4,1
264.0,1
507.9,1
378.4,1
360.5,1
285.7,1
320.8,1
324.9,1
573.2,1
584.8,1
538.4,1
668.6,1
656.4,1
402.9,1
170.4,1
178.8,1
406.4,1
595.9,1
1320.0,1
1250.0,1
542.9,1
646.1,1
2501.0,1
930.9,1
290.9,1
520.2,1
537.9,1
415.1,1
557.2,1
492.9,1
644.2,1
442.5,1
1191.0,1
1384.0,1
659.7,1
674.8,1
981.6,1
441.3,1
990.0,1
340.9,1
585.9,1
928.8,1
371.5,1
606.5,1
432.7,1
611.2,1
509.2,1
599.5,1
673.7,1
1110.0,1
412.7,1
536.9,1
1068.0,1
286.3,1
480.1,1
485.6,1
680.9,1
538.7,1
1007.0,1
992.1,1
466.5,1
857.6,1
420.5,1
1167.0,1
666.0,1
476.7,1
747.2,1
571.1,1
546.3,1
602.9,1
455.3,1
815.8,1
404.9,1
599.4,1
618.4,1
506.9,1
358.9,1
465.4,1
686.9,1
449.9,1
289.1,1
408.8,1
980.5,1
492.1,1
572.3,1
513.7,1
519.4,1
396.5,1
1509.0,1
466.7,1
412.5,1
530.2,1
336.1,1
298.3,1
458.7,1
143.5,1
642.5,1
412.6,1
294.5,1
451.1,1
705.6,1
555.1,1
551.7,1
728.2,1
662.7,1
651.9,1
648.2,1
443.3,1
1132.0,1
1878.0,1
401.5,1
1245.0,1
1006.0,1
817.7,1
470.9,1
584.1,1
290.2,1
480.4,1
629.9,1
455.8,1
640.1,1
689.5,1
432.8,1
355.3,1
398.0,1
813.0,1
288.5,1
384.8,1
678.1,1
423.6,1
761.7,1
809.8,1
748.9,1
1192.0,1
230.9,1
674.5,1
572.6,1
588.7,1
553.5,1
640.7,1
1761.0,1
1077.0,1
403.3,1
982.0,1
782.6,1
682.5,1
245.2,1
438.6,1
929.4,1
244.0,1
1130.0,1
1260.0,1
899.3,1
440.6,1
1088.0,1
955.1,1
732.4,1
1094.0,1
644.8,1
912.7,1
904.6,1
1404.0,1
704.4,1
273.9,1
566.3,1
798.8,1
807.2,1
578.3,1
782.7,1
1123.0,1
781.0,1
797.8,1
475.9,1
519.8,1
577.9,1
1040.0,1
477.1,1
1297.0,1
386.1,1
1203.0,1
1162.0,1
869.5,1
502.5,1
712.8,1
250.5,1
269.4,1
668.3,1
499.0,1
260.9,1
645.7,1
221.8,1
311.9,1
224.5,1
527.2,1
656.9,1
1152.0,1
409.0,1
1033.0,1
633.0,1
437.6,1
571.8,1
427.9,1
449.3,1
534.6,1
201.9,1
531.5,1
545.2,1
1104.0,1
371.1,1
563.0,1
698.8,1
523.8,1
585.0,1
203.9,1
687.3,1
300.2,1
928.2,1
1206.0,1
407.4,1
1364.0,1
406.3,1
347.0,1
541.6,1
337.7,1
1155.0,1
590.0,1
389.4,1
476.5,1
920.6,1
623.9,1
1306.0,1
1670.0,1
603.4,1
279.6,1
1319.0,1
386.8,1
395.7,1
895.0,1
503.2,1
496.4,1
329.6,1
546.4,1
761.3,1
313.1,1
561.3,1
1169.0,1
602.4,1
1207.0,1
435.6,1
651.0,1
396.0,1
515.9,1
441.0,1
489.0,1
516.6,1
805.1,1
1145.0,1
427.3,1
587.4,1
1326.0,1
1102.0,1
396.6,1
998.9,1
713.3,1
289.9,1
1491.0,1
388.0,1
632.6,1
344.9,1
346.4,1
1419.0,1
928.3,1
947.8,1
933.1,1
1288.0,1
744.9,1
773.5,1
568.9,1
1223.0,1
1230.0,1
984.6,1
766.6,1
1311.0,1
2250.0,1
508.8,1
526.4,1
832.9,1
302.4,1
227.2,1
349.6,1
736.9,1
565.4,1
464.1,1
685.9,1
886.3,1
710.6,1
357.6,1
690.2,1
1686.0,1
464.5,1
1157.0,1
419.8,1
366.8,1
448.6,1
880.2,1
963.7,1
460.3,1
538.9,1
381.9,1
402.0,1
317.5,1
321.2,1
1685.0,1
432.2,1
578.9,1
610.7,1
948.0,1
2499.0,1
428.0,1
1290.0,1
725.5,1
529.4,1
904.3,1
295.4,1
481.9,1
597.8,1
951.6,1
1041.0,1
461.0,1
642.7,1
1148.0,1
1024.0,1
588.9,1
516.4,1
671.4,1
477.4,1
288.1,1
507.4,1
609.9,1
463.7,1
428.9,1
181.0,1
smoothness_mean,count
0.1007,5
0.115,4
0.1054,4
0.1075,4
0.1063,3
0.117,3
0.1049,3
0.1044,3
0.1066,3
0.1158,3
0.1099,3
0.1037,3
0.09462,3
0.1024,3
0.09831,3
0.1082,3
0.1096,3
0.08511,3
0.1089,3
0.1141,3
0.1051,2
0.1006,2
0.1088,2
0.1039,2
0.08192,2
0.08772,2
0.1001,2
0.0876,2
0.112,2
0.1142,2
0.1012,2
0.1071,2
0.1028,2
0.1122,2
0.1243,2
0.1005,2
0.1046,2
0.1167,2
0.1018,2
0.09087,2
0.1008,2
0.1036,2
0.103,2
0.1092,2
0.1015,2
0.08785,2
0.09384,2
0.1026,2
0.09752,2
0.1162,2
0.09057,2
0.08098,2
0.1061,2
0.08682,2
0.1134,2
0.1068,2
0.1109,2
0.09463,2
0.08123,2
0.1016,2
0.1073,2
0.08983,2
0.0802,2
0.08752,2
0.1186,2
0.09968,2
0.1031,2
0.09401,2
0.1003,2
0.1053,2
0.116,1
0.08365,1
0.123,1
0.08597,1
0.07741,1
0.1074,1
0.08044,1
0.1059,1
0.08045,1
0.09746,1
0.07734,1
0.101,1
0.09996,1
0.1029,1
0.07351,1
0.07557,1
0.08872,1
0.07551,1
0.09879,1
0.0832,1
0.08151,1
0.08801,1
0.09816,1
0.08117,1
0.08546,1
0.07005,1
0.07376,1
0.09773,1
0.08352,1
0.08515,1
0.1004,1
0.07969,1
0.08814,1
0.07618,1
0.1077,1
0.08858,1
0.08685,1
0.08794,1
0.08108,1
0.09495,1
0.07026,1
0.09076,1
0.08673,1
0.09309,1
0.09231,1
0.1069,1
0.09905,1
0.0915,1
0.07937,1
0.09686,1
0.09751,1
0.09676,1
0.08582,1
0.07436,1
0.1009,1
0.08293,1
0.08481,1
0.08743,1
0.1033,1
0.07274,1
0.09797,1
0.1149,1
0.09882,1
0.08386,1
0.08875,1
0.09742,1
0.07963,1
0.09116,1
0.09579,1
0.07561,1
0.07683,1
0.1169,1
0.1165,1
0.08363,1
0.1042,1
0.09491,1
0.06935,1
0.07987,1
0.1237,1
0.09446,1
0.1216,1
0.08268,1
0.08306,1
0.07517,1
0.08313,1
0.09073,1
0.0988,1
0.08302,1
0.1119,1
0.07896,1
0.1184,1
0.09947,1
0.08928,1
0.09687,1
0.09156,1
0.09277,1
0.11,1
0.1248,1
0.09003,1
0.09492,1
0.09916,1
0.1371,1
0.1125,1
0.1218,1
0.09215,1
0.09832,1
0.1106,1
0.08472,1
0.08099,1
0.1183,1
0.09427,1
0.1194,1
0.1255,1
0.1634,1
0.09342,1
0.09883,1
0.1038,1
0.1236,1
0.08668,1
0.0924,1
0.1178,1
0.08455,1
0.0978,1
0.111,1
0.1048,1
0.07449,1
0.09929,1
0.09261,1
0.08473,1
0.0903,1
0.08276,1
0.09984,1
0.09566,1
0.07431,1
0.08491,1
0.08877,1
0.09434,1
0.09246,1
0.09578,1
0.08671,1
0.08275,1
0.08837,1
0.1085,1
0.1076,1
0.1133,1
0.09587,1
0.08369,1
0.08791,1
0.09357,1
0.09245,1
0.07474,1
0.08437,1
0.1032,1
0.06613,1
0.09684,1
0.08388,1
0.09179,1
0.09997,1
0.08947,1
0.08142,1
0.08817,1
0.08331,1
0.08915,1
0.07966,1
0.08684,1
0.08458,1
0.09136,1
0.106,1
0.08924,1
0.07984,1
0.09898,1
0.1084,1
0.06828,1
0.07335,1
0.07372,1
0.07838,1
0.07497,1
0.1128,1
0.08641,1
0.09514,1
0.1043,1
0.0995,1
0.07991,1
0.08931,1
0.06995,1
0.0904,1
0.07699,1
0.08946,1
0.1175,1
0.09289,1
0.08311,1
0.08675,1
0.08284,1
0.07466,1
0.08508,1
0.08583,1
0.09425,1
0.08853,1
0.09989,1
0.09373,1
0.08402,1
0.1155,1
0.09768,1
0.07837,1
0.09933,1
0.08759,1
0.1326,1
0.08477,1
0.1398,1
0.08013,1
0.1101,1
0.09488,1
0.1045,1
0.09078,1
0.1022,1
0.07355,1
0.092,1
0.08974,1
0.1132,1
0.09029,1
0.09444,1
0.1447,1
0.07115,1
0.09723,1
0.08138,1
0.09311,1
0.07445,1
0.1115,1
0.08654,1
0.09754,1
0.1072,1
0.09405,1
0.1135,1
0.07944,1
0.0997,1
0.1091,1
0.09258,1
0.1152,1
0.07793,1
0.08677,1
0.09721,1
0.0925,1
0.1164,1
0.09639,1
0.09055,1
0.0943,1
0.08217,1
0.09874,1
0.1215,1
0.08694,1
0.09779,1
0.09387,1
0.09823,1
0.0961,1
0.104,1
0.1197,1
0.1064,1
0.09847,1
0.0944,1
0.1121,1
0.09428,1
0.09867,1
0.1227,1
0.1139,1
0.1131,1
0.08401,1
0.0974,1
0.0971,1
0.08206,1
0.1273,1
0.1189,1
0.1278,1
0.1425,1
0.08162,1
0.09081,1
0.1078,1
0.1172,1
0.1102,1
0.09934,1
0.1286,1
0.1065,1
0.1291,1
0.09168,1
0.09172,1
0.09783,1
0.09009,1
0.08139,1
0.07721,1
0.1041,1
0.0806,1
0.1137,1
0.09524,1
0.09056,1
0.1148,1
0.08261,1
0.07685,1
0.08637,1
0.086,1
0.09714,1
0.07515,1
0.08439,1
0.108,1
0.1062,1
0.09688,1
0.09469,1
0.09726,1
0.0784,1
0.08999,1
0.08662,1
0.1,1
0.1335,1
0.0926,1
0.1035,1
0.09345,1
0.08474,1
0.1013,1
0.09657,1
0.07215,1
0.107,1
0.1027,1
0.08043,1
0.09592,1
0.07926,1
0.09423,1
0.09812,1
0.07956,1
0.06429,1
0.08355,1
0.08605,1
0.08451,1
0.06576,1
0.08518,1
0.09198,1
0.09667,1
0.08372,1
0.08992,1
0.08757,1
0.08713,1
0.06955,1
0.08393,1
0.09834,1
0.07818,1
0.07813,1
0.102,1
0.09516,1
0.07948,1
0.08923,1
0.09379,1
0.1225,1
0.08855,1
0.09037,1
0.08223,1
0.09509,1
0.08421,1
0.09597,1
0.12,1
0.07941,1
0.1034,1
0.0695,1
0.08749,1
0.0808,1
0.09774,1
0.08588,1
0.09267,1
0.09059,1
0.1094,1
0.08523,1
0.08739,1
0.06251,1
0.09699,1
0.09138,1
0.08792,1
0.1257,1
0.09048,1
0.09855,1
0.08865,1
0.09594,1
0.07371,1
0.09872,1
0.0907,1
0.0842,1
0.08464,1
0.09159,1
0.0778,1
0.06883,1
0.07903,1
0.08371,1
0.09906,1
0.08445,1
0.1025,1
0.09646,1
0.09383,1
0.09586,1
0.08054,1
0.09363,1
0.08871,1
0.0909,1
0.08182,1
0.1002,1
0.08876,1
0.09965,1
0.1323,1
0.08968,1
0.05263,1
compactness_mean,count
0.1147,3
0.1206,3
0.07698,2
0.05743,2
0.03834,2
0.1516,2
0.1117,2
0.1111,2
0.2087,2
0.1047,2
0.1283,2
0.08468,2
0.1304,2
0.1289,2
0.1141,2
0.05794,2
0.1313,2
0.07722,2
0.04994,2
0.1339,2
0.1483,2
0.1154,2
0.1267,2
0.1306,2
0.1021,2
0.1599,2
0.09509,2
0.1223,2
0.1305,2
0.17,2
0.04726,1
0.1438,1
0.166,1
0.06159,1
0.0812,1
0.04571,1
0.1571,1
0.07548,1
0.2154,1
0.07079,1
0.06374,1
0.06934,1
0.1076,1
0.1515,1
0.1073,1
0.05978,1
0.1497,1
0.1836,1
0.1954,1
0.1168,1
0.08562,1
0.07175,1
0.1669,1
0.04605,1
0.08575,1
0.1297,1
0.09758,1
0.0746,1
0.07899,1
0.08501,1
0.05242,1
0.08316,1
0.2576,1
0.06232,1
0.06526,1
0.04768,1
0.08895,1
0.05361,1
0.05313,1
0.08836,1
0.1131,1
0.07428,1
0.07542,1
0.07804,1
0.06053,1
0.1318,1
0.1025,1
0.1114,1
0.04831,1
0.07823,1
0.06636,1
0.1562,1
0.2776,1
0.05696,1
0.07952,1
0.1875,1
0.08834,1
0.08564,1
0.03454,1
0.1972,1
0.03212,1
0.05847,1
0.05969,1
0.07948,1
0.03515,1
0.05253,1
0.03735,1
0.03614,1
0.03116,1
0.05251,1
0.05688,1
0.07694,1
0.06678,1
0.1838,1
0.1014,1
0.1642,1
0.06797,1
0.0522,1
0.05914,1
0.04721,1
0.06221,1
0.08393,1
0.05642,1
0.07943,1
0.06545,1
0.07664,1
0.05306,1
0.09159,1
0.06373,1
0.0265,1
0.05956,1
0.05492,1
0.03912,1
0.1038,1
0.06064,1
0.09769,1
0.2363,1
0.2364,1
0.0363,1
0.05886,1
0.0778,1
0.07281,1
0.03892,1
0.09097,1
0.09228,1
0.1139,1
0.07326,1
0.1402,1
0.09965,1
0.1056,1
0.04202,1
0.04458,1
0.06779,1
0.1125,1
0.1371,1
0.1319,1
0.08333,1
0.1389,1
0.1013,1
0.08597,1
0.09009,1
0.09755,1
0.06307,1
0.1138,1
0.07632,1
0.08419,1
0.107,1
0.04413,1
0.2106,1
0.1225,1
0.1661,1
0.131,1
0.1248,1
0.08499,1
0.08918,1
0.04522,1
0.1469,1
0.05016,1
0.09661,1
0.187,1
0.06712,1
0.1071,1
0.1152,1
0.2204,1
0.2239,1
0.1275,1
0.1085,1
0.1681,1
0.1364,1
0.1644,1
0.09713,1
0.09453,1
0.07255,1
0.09752,1
0.277,1
0.1023,1
0.1034,1
0.1159,1
0.2236,1
0.03558,1
0.1126,1
0.133,1
0.04971,1
0.07504,1
0.07658,1
0.05824,1
0.05605,1
0.04234,1
0.08194,1
0.04227,1
0.06602,1
0.0503,1
0.08066,1
0.06747,1
0.1018,1
0.06877,1
0.07214,1
0.123,1
0.112,1
0.1199,1
0.04878,1
0.1552,1
0.1739,1
0.1317,1
0.0763,1
0.1334,1
0.111,1
0.05073,1
0.05205,1
0.08574,1
0.07426,1
0.0543,1
0.09242,1
0.0645,1
0.09871,1
0.1064,1
0.1175,1
0.078,1
0.0889,1
0.1314,1
0.09218,1
0.1232,1
0.04462,1
0.06718,1
0.1109,1
0.1113,1
0.05581,1
0.0633,1
0.05895,1
0.07883,1
0.1133,1
0.07074,1
0.1676,1
0.1489,1
0.1316,1
0.2225,1
0.04626,1
0.1988,1
0.08345,1
0.05223,1
0.05275,1
0.04043,1
0.06217,1
0.052,1
0.07112,1
0.09263,1
0.1448,1
0.06698,1
0.1511,1
0.1299,1
0.07957,1
0.1155,1
0.05326,1
0.07838,1
0.1893,1
0.08228,1
0.05319,1
0.1108,1
0.08269,1
0.1069,1
0.03398,1
0.08549,1
0.06,1
0.06258,1
0.2004,1
0.05428,1
0.1089,1
0.05994,1
0.05855,1
0.09823,1
0.04052,1
0.05008,1
0.1181,1
0.1765,1
0.08578,1
0.09697,1
0.04038,1
0.07568,1
0.08511,1
0.07525,1
0.05301,1
0.07057,1
0.1553,1
0.08165,1
0.05055,1
0.1036,1
0.08606,1
0.09445,1
0.09947,1
0.1053,1
0.07165,1
0.1791,1
0.2665,1
0.1535,1
0.09362,1
0.09546,1
0.3454,1
0.2146,1
0.08424,1
0.06829,1
0.128,1
0.183,1
0.1017,1
0.06815,1
0.2768,1
0.07325,1
0.04102,1
0.1136,1
0.06889,1
0.06095,1
0.05761,1
0.09709,1
0.09462,1
0.1284,1
0.1589,1
0.1807,1
0.08028,1
0.07862,1
0.06136,1
0.1099,1
0.06575,1
0.2867,1
0.11,1
0.06685,1
0.06722,1
0.1752,1
0.1649,1
0.1243,1
0.07849,1
0.08201,1
0.1303,1
0.2233,1
0.1209,1
0.08404,1
0.1531,1
0.1029,1
0.05234,1
0.1027,1
0.1496,1
0.1887,1
0.1157,1
0.1697,1
0.1066,1
0.1868,1
0.2276,1
0.1457,1
0.1022,1
0.2135,1
0.06492,1
0.127,1
0.08129,1
0.2022,1
0.1559,1
0.072,1
0.1595,1
0.2293,1
0.1002,1
0.2458,1
0.1292,1
0.06669,1
0.2396,1
0.1932,1
0.1645,1
0.109,1
0.1328,1
0.2839,1
0.1719,1
0.1336,1
0.1413,1
0.1485,1
0.04701,1
0.07773,1
0.1479,1
0.1262,1
0.08751,1
0.2008,1
0.08963,1
0.08061,1
0.05272,1
0.03789,1
0.1365,1
0.05473,1
0.07081,1
0.04751,1
0.1098,1
0.06059,1
0.04966,1
0.09092,1
0.1231,1
0.05943,1
0.1686,1
0.1436,1
0.219,1
0.1218,1
0.06031,1
0.1255,1
0.05131,1
0.03766,1
0.1137,1
0.09486,1
0.05139,1
0.0663,1
0.1041,1
0.1849,1
0.05991,1
0.1606,1
0.07808,1
0.07234,1
0.1346,1
0.04524,1
0.05971,1
0.1558,1
0.06807,1
0.1325,1
0.03393,1
0.1298,1
0.1279,1
0.1039,1
0.08348,1
0.1682,1
0.06945,1
0.04087,1
0.1074,1
0.03574,1
0.03813,1
0.1572,1
0.1799,1
0.07529,1
0.1096,1
0.07624,1
0.1188,1
0.2063,1
0.08502,1
0.07027,1
0.03729,1
0.1011,1
0.04216,1
0.0958,1
0.1802,1
0.1442,1
0.0434,1
0.1453,1
0.07688,1
0.07864,1
0.05884,1
0.03872,1
0.0721,1
0.04689,1
0.2284,1
0.1961,1
0.07608,1
0.02675,1
0.06219,1
0.08259,1
0.1143,1
0.08995,1
0.05616,1
0.1273,1
0.0629,1
0.1088,1
0.1639,1
0.3114,1
0.1204,1
0.1192,1
0.1296,1
0.05352,1
0.03774,1
0.01938,1
0.1556,1
0.1294,1
0.04276,1
0.04302,1
0.1555,1
0.06288,1
0.06981,1
0.07885,1
0.1603,1
0.09182,1
0.05736,1
0.1145,1
0.2832,1
0.1015,1
0.1666,1
0.1185,1
0.03718,1
0.05241,1
0.07223,1
0.1665,1
0.06679,1
0.08498,1
0.05113,1
0.07589,1
0.06376,1
0.1167,1
0.1914,1
0.08799,1
0.08711,1
0.1198,1
0.113,1
0.05907,1
0.1517,1
0.1146,1
0.069,1
0.1348,1
0.0623,1
0.07304,1
0.07232,1
0.09588,1
0.1058,1
0.1768,1
0.2084,1
0.08087,1
0.08155,1
0.1428,1
0.08642,1
0.05366,1
0.198,1
0.1353,1
0.02344,1
0.06601,1
0.2413,1
0.07253,1
0.05562,1
0.06141,1
0.04695,1
0.1052,1
0.04362,1
concavity_mean,count
0.0,13
0.1204,3
0.1115,2
0.03344,2
0.1103,2
0.1085,2
0.101,2
0.01972,2
0.02995,2
0.1007,2
0.06726,2
0.05892,2
0.2417,2
0.2133,2
0.2448,2
0.08422,2
0.01342,2
0.01997,2
0.02688,2
0.1974,2
0.04944,1
0.1932,1
0.04686,1
0.1689,1
0.04249,1
0.02555,1
0.01271,1
0.228,1
0.06651,1
0.02556,1
0.02047,1
0.1527,1
0.03393,1
0.03546,1
0.1522,1
0.1811,1
0.1168,1
0.04392,1
0.1641,1
0.09799,1
0.02181,1
0.05862,1
0.001194,1
0.0271,1
0.04721,1
0.079,1
0.06859,1
0.02109,1
0.07943,1
0.03296,1
0.04057,1
0.055,1
0.02606,1
0.3189,1
0.02853,1
0.02712,1
0.06126,1
0.1201,1
0.0739,1
0.03211,1
0.0858,1
0.02681,1
0.02783,1
0.04783,1
0.281,1
0.1891,1
0.01923,1
0.03046,1
0.1856,1
0.03735,1
0.02045,1
0.06839,1
0.0839,1
0.05077,1
0.01502,1
0.3001,1
0.09603,1
0.038,1
0.1975,1
0.113,1
0.01123,1
0.004473,1
0.01367,1
0.04052,1
0.01447,1
0.01583,1
0.004559,1
0.002758,1
0.003681,1
0.001461,1
0.01974,1
0.02297,1
0.2283,1
0.0683,1
0.2197,1
0.02495,1
0.02475,1
0.02685,1
0.01236,1
0.01063,1
0.01288,1
0.06155,1
0.0594,1
0.1362,1
0.02399,1
0.09274,1
0.0226,1
0.1155,1
0.2565,1
0.103,1
0.01994,1
0.04505,1
0.1235,1
0.008955,1
0.3368,1
0.2914,1
0.008306,1
0.01171,1
0.02587,1
0.04608,1
0.00751,1
0.03581,1
0.04006,1
0.1863,1
0.05397,1
0.08007,1
0.2308,1
0.02511,1
0.106,1
0.03738,1
0.1508,1
0.007756,1
0.0009737,1
0.005006,1
0.07107,1
0.1799,1
0.1478,1
0.001546,1
0.01765,1
0.03193,1
0.0236,1
0.008934,1
0.05485,1
0.08222,1
0.02958,1
0.04201,1
0.02565,1
0.0233,1
0.05385,1
0.005067,1
0.231,1
0.03332,1
0.0388,1
0.04825,1
0.1411,1
0.1569,1
0.04302,1
0.07486,1
0.1445,1
0.06824,1
0.03416,1
0.203,1
0.05526,1
0.04063,1
0.08175,1
0.1188,1
0.0973,1
0.1676,1
0.05928,1
0.1357,1
0.07721,1
0.2188,1
0.1491,1
0.03609,1
0.03781,1
0.05282,1
0.042,1
0.01752,1
0.09251,1
0.144,1
0.2439,1
0.3174,1
0.255,1
0.04462,1
0.1112,1
0.1029,1
0.005025,1
0.05999,1
0.06195,1
0.03996,1
0.04824,1
0.01548,1
0.02337,1
0.04358,1
0.01012,1
0.02974,1
0.03688,1
0.02987,1
0.04105,1
0.1009,1
0.06737,1
0.09252,1
0.04515,1
0.1463,1
0.2085,1
0.05263,1
0.1523,1
0.08017,1
0.018,1
0.145,1
0.02087,1
0.02966,1
0.06895,1
0.04055,1
0.1655,1
0.08777,1
0.1572,1
0.08817,1
0.04069,1
0.1698,1
0.05441,1
0.109,1
0.01993,1
0.01055,1
0.09457,1
0.03534,1
0.007173,1
0.01797,1
0.1126,1
0.03346,1
0.1594,1
0.07741,1
0.2733,1
0.01402,1
0.01369,1
0.03614,1
0.06335,1
0.00247,1
0.00186,1
0.09657,1
0.07097,1
0.02819,1
0.0716,1
0.02772,1
0.01206,1
0.117,1
0.04445,1
0.01714,1
0.03649,1
0.04279,1
0.2256,1
0.05192,1
0.1544,1
0.1191,1
0.04548,1
0.05786,1
0.02916,1
0.2236,1
0.05308,1
0.02224,1
0.05063,1
0.05835,1
0.05115,1
0.05539,1
0.02367,1
0.02948,1
0.102,1
0.2136,1
0.01479,1
0.04859,1
0.03367,1
0.03476,1
0.3635,1
0.01541,1
0.06574,1
0.001487,1
0.1948,1
0.06154,1
0.08625,1
0.09388,1
0.04196,1
0.006829,1
0.0249,1
0.1465,1
0.17,1
0.03974,1
0.03261,1
0.1122,1
0.03102,1
0.09966,1
0.06015,1
0.1468,1
